meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1267,9916,6,55,16.0,18.0,SOFT,0
1267,9916,8,16,20.0,22.0,SOFT,0
1267,9916,8,44,19.0,21.0,SOFT,0
1267,9916,6,30,16.0,18.0,SOFT,0
1267,9916,6,14,15.0,17.0,SOFT,0
1267,9916,6,63,16.0,18.0,SOFT,0
1267,9916,6,6,16.0,18.0,SOFT,0
1267,9916,6,1,16.0,18.0,SOFT,0
1267,9920,1,43,1.0,19.0,SOFT,0
1267,9920,1,14,1.0,18.0,MEDIUM,0
1267,9920,1,27,1.0,19.0,SOFT,0
1267,9920,1,18,1.0,8.0,MEDIUM,0
1267,9920,1,5,1.0,22.0,MEDIUM,0
1267,9920,1,30,1.0,23.0,MEDIUM,0
1267,9920,1,55,1.0,23.0,MEDIUM,0
1267,9920,1,6,1.0,23.0,MEDIUM,0
1267,9920,1,12,1.0,23.0,MEDIUM,0
1267,9920,1,23,1.0,23.0,MEDIUM,0
1267,9920,1,63,1.0,23.0,MEDIUM,0
1267,9920,1,10,1.0,23.0,MEDIUM,0
1267,9920,1,81,1.0,23.0,MEDIUM,0
1267,9920,1,87,1.0,53.0,HARD,0
1267,9920,1,4,1.0,23.0,MEDIUM,0
1267,9920,1,31,1.0,52.0,HARD,0
1267,9920,1,44,1.0,22.0,MEDIUM,0
1267,9920,1,16,1.0,22.0,MEDIUM,0
1267,9920,1,1,1.0,23.0,SOFT,0
1267,9920,1,22,1.0,19.0,SOFT,0
1267,9920,2,18,9.0,52.0,HARD,0
1267,9920,2,14,19.0,40.0,HARD,0
1267,9920,2,43,20.0,53.0,HARD,0
1267,9920,2,22,20.0,53.0,HARD,0
1267,9920,2,27,20.0,53.0,HARD,0
1267,9920,2,16,23.0,52.0,HARD,1
1267,9920,2,5,23.0,60.0,HARD,0
1267,9920,2,81,24.0,53.0,HARD,0
1267,9920,2,4,24.0,53.0,HARD,0
1267,9920,2,6,24.0,53.0,HARD,0
1267,9920,2,1,24.0,53.0,MEDIUM,0
1267,9920,2,63,24.0,53.0,HARD,0
1267,9920,2,30,24.0,27.0,HARD,0
1267,9920,2,55,24.0,27.0,HARD,0
1267,9920,2,12,24.0,51.0,HARD,0
1267,9920,2,23,24.0,53.0,HARD,0
1267,9920,2,10,24.0,72.0,HARD,0
1267,9920,3,30,28.0,52.0,SOFT,3
1267,9920,3,55,28.0,51.0,SOFT,3
1267,9920,3,14,41.0,72.0,HARD,0
1267,9920,3,12,52.0,53.0,SOFT,0
1267,9920,3,16,53.0,53.0,SOFT,3
1267,9920,3,18,53.0,72.0,HARD,0
1267,9920,4,55,52.0,65.0,SOFT,3
1267,9920,2,31,53.0,72.0,MEDIUM,0
1267,9920,3,81,54.0,72.0,HARD,0
1267,9920,3,4,54.0,64.0,HARD,1
1267,9920,3,1,54.0,72.0,SOFT,0
1267,9920,3,6,54.0,72.0,SOFT,2
1267,9920,3,23,54.0,72.0,SOFT,0
1267,9920,3,63,54.0,72.0,SOFT,3
1267,9920,4,30,53.0,72.0,SOFT,3
1267,9920,4,12,54.0,72.0,SOFT,0
1267,9920,3,22,54.0,72.0,SOFT,3
1267,9920,2,87,54.0,72.0,MEDIUM,0
1267,9920,3,43,54.0,65.0,MEDIUM,0
1267,9920,3,27,54.0,72.0,MEDIUM,0
1267,9920,3,5,61.0,72.0,SOFT,0
1267,9920,4,43,66.0,72.0,SOFT,0
1267,9920,5,55,66.0,72.0,SOFT,3
1266,9924,1,55,1.0,3.0,SOFT,0
1266,9924,1,23,1.0,3.0,SOFT,0
1266,9924,1,18,1.0,3.0,SOFT,0
1266,9924,1,14,1.0,3.0,SOFT,0
1266,9924,1,4,1.0,3.0,SOFT,0
1266,9924,1,81,1.0,3.0,SOFT,0
1266,9924,1,1,1.0,3.0,SOFT,0
1266,9924,1,22,1.0,3.0,SOFT,0
1266,9924,1,6,1.0,3.0,SOFT,0
1266,9924,1,27,1.0,3.0,SOFT,0
1266,9924,1,5,1.0,3.0,SOFT,0
1266,9924,2,55,4.0,6.0,SOFT,0
1266,9924,1,10,1.0,3.0,SOFT,0
1266,9924,1,43,1.0,3.0,SOFT,0
1266,9924,2,23,4.0,6.0,SOFT,0
1266,9924,1,31,1.0,3.0,SOFT,0
1266,9924,1,87,1.0,3.0,SOFT,0
1266,9924,1,44,1.0,3.0,SOFT,0
1266,9924,1,16,1.0,3.0,SOFT,0
1266,9924,1,30,1.0,3.0,SOFT,0
1266,9924,2,22,4.0,6.0,SOFT,0
1266,9924,2,27,4.0,6.0,SOFT,0
1266,9924,3,55,7.0,9.0,SOFT,0
1266,9924,2,10,4.0,6.0,SOFT,0
1266,9924,3,23,7.0,9.0,SOFT,0
1266,9924,2,31,4.0,6.0,SOFT,0
1266,9924,1,12,1.0,3.0,SOFT,0
1266,9924,1,63,1.0,3.0,SOFT,0
1266,9924,2,18,4.0,6.0,SOFT,0
1266,9924,2,14,4.0,6.0,SOFT,0
1266,9924,2,87,4.0,6.0,SOFT,0
1266,9924,2,5,4.0,6.0,SOFT,0
1266,9924,2,30,4.0,6.0,SOFT,0
1266,9924,2,6,4.0,6.0,SOFT,0
1266,9924,2,43,4.0,6.0,SOFT,0
1266,9924,2,1,4.0,6.0,SOFT,0
1266,9924,2,4,4.0,6.0,SOFT,3
1266,9924,2,44,4.0,6.0,SOFT,0
1266,9924,2,81,4.0,6.0,SOFT,3
1266,9924,2,16,4.0,6.0,SOFT,0
1266,9924,3,18,7.0,9.0,SOFT,0
1266,9924,3,87,7.0,9.0,SOFT,0
1266,9924,3,4,7.0,9.0,SOFT,0
1266,9924,3,16,7.0,9.0,SOFT,3
1266,9924,3,44,7.0,9.0,SOFT,3
1266,9924,3,30,7.0,9.0,SOFT,0
1266,9924,3,6,7.0,9.0,SOFT,0
1266,9924,2,12,4.0,6.0,SOFT,3
1266,9924,2,63,4.0,6.0,SOFT,3
1266,9924,3,1,7.0,9.0,SOFT,3
1266,9924,3,5,7.0,9.0,SOFT,3
1266,9924,3,81,7.0,9.0,SOFT,0
1266,9924,3,43,7.0,9.0,SOFT,3
1266,9924,4,55,10.0,12.0,SOFT,3
1266,9924,4,87,10.0,12.0,SOFT,0
1266,9924,4,44,10.0,12.0,SOFT,0
1266,9924,3,12,7.0,9.0,SOFT,0
1266,9924,4,43,10.0,12.0,SOFT,0
1266,9924,5,55,13.0,15.0,SOFT,0
1266,9924,4,18,10.0,12.0,SOFT,0
1266,9924,3,14,7.0,9.0,SOFT,0
1266,9924,4,30,10.0,12.0,SOFT,0
1266,9924,4,16,10.0,12.0,SOFT,0
1266,9924,4,4,10.0,12.0,SOFT,3
1266,9924,4,81,10.0,12.0,SOFT,3
1266,9924,4,5,10.0,12.0,SOFT,0
1266,9924,3,63,7.0,9.0,SOFT,0
1266,9924,4,1,10.0,12.0,SOFT,0
1266,9924,5,18,13.0,15.0,SOFT,3
1266,9924,4,14,10.0,12.0,SOFT,0
1266,9924,5,16,13.0,15.0,SOFT,3
1266,9924,4,6,10.0,12.0,SOFT,0
1266,9924,5,4,13.0,15.0,SOFT,0
1266,9924,5,81,13.0,15.0,SOFT,0
1266,9924,5,30,13.0,15.0,SOFT,3
1266,9924,6,18,16.0,18.0,SOFT,0
1266,9924,5,5,13.0,15.0,SOFT,3
1266,9924,5,14,13.0,15.0,SOFT,0
1266,9924,4,63,10.0,12.0,SOFT,0
1266,9924,5,1,13.0,15.0,SOFT,3
1266,9924,6,16,16.0,18.0,SOFT,0
1266,9924,5,6,13.0,15.0,SOFT,0
1266,9924,6,4,16.0,18.0,SOFT,0
1266,9924,6,81,16.0,18.0,SOFT,0
1266,9924,6,30,16.0,18.0,SOFT,0
1266,9924,6,5,16.0,18.0,SOFT,0
1266,9924,5,63,13.0,15.0,SOFT,0
1266,9924,6,1,16.0,18.0,SOFT,0
1266,9928,1,27,1.0,5.0,SOFT,0
1266,9928,1,43,1.0,13.0,MEDIUM,0
1266,9928,1,31,1.0,14.0,MEDIUM,0
1266,9928,1,23,1.0,14.0,SOFT,0
1266,9928,1,55,1.0,15.0,SOFT,0
1266,9928,1,1,1.0,17.0,MEDIUM,0
1266,9928,1,81,1.0,18.0,MEDIUM,0
1266,9928,1,16,1.0,19.0,MEDIUM,0
1266,9928,1,63,1.0,19.0,MEDIUM,0
1266,9928,1,22,1.0,20.0,MEDIUM,0
1266,9928,1,12,1.0,21.0,MEDIUM,0
1266,9928,1,87,1.0,30.0,MEDIUM,0
1266,9928,1,4,1.0,31.0,MEDIUM,0
1266,9928,1,10,1.0,32.0,HARD,0
1266,9928,1,6,1.0,33.0,MEDIUM,0
1266,9928,2,43,14.0,35.0,HARD,0
1266,9928,1,18,1.0,36.0,MEDIUM,1
1266,9928,2,22,21.0,37.0,SOFT,0
1266,9928,2,23,15.0,38.0,MEDIUM,0
1266,9928,1,14,1.0,39.0,MEDIUM,1
1266,9928,2,16,20.0,40.0,HARD,0
1266,9928,1,5,1.0,40.0,MEDIUM,0
1266,9928,1,30,1.0,40.0,MEDIUM,0
1266,9928,2,27,6.0,41.0,MEDIUM,0
1266,9928,1,44,1.0,42.0,HARD,0
1266,9928,2,63,20.0,43.0,HARD,0
1266,9928,2,81,19.0,45.0,HARD,1
1266,9928,2,1,18.0,48.0,HARD,0
1266,9928,2,87,31.0,48.0,HARD,0
1266,9928,2,55,16.0,51.0,HARD,0
1266,9928,2,4,32.0,70.0,HARD,0
1266,9928,3,81,46.0,70.0,HARD,0
1266,9928,2,12,22.0,69.0,HARD,0
1266,9928,2,6,34.0,69.0,HARD,0
1266,9928,2,44,43.0,69.0,MEDIUM,0
1266,9928,3,63,44.0,70.0,HARD,0
1266,9928,3,27,42.0,69.0,MEDIUM,0
1266,9928,3,55,52.0,69.0,MEDIUM,0
1266,9928,3,16,41.0,70.0,HARD,0
1266,9928,3,23,39.0,69.0,HARD,0
1266,9928,2,31,15.0,69.0,HARD,0
1266,9928,2,10,33.0,69.0,MEDIUM,0
1266,9928,3,22,38.0,69.0,HARD,0
1266,9928,3,43,36.0,69.0,HARD,0
1266,9928,2,14,40.0,70.0,HARD,1
1266,9928,2,5,41.0,70.0,HARD,0
1266,9928,2,18,37.0,70.0,HARD,1
1266,9928,2,30,41.0,70.0,HARD,0
1266,9928,3,1,49.0,70.0,HARD,0
1265,9930,1,1,1.0,3.0,MEDIUM,0
1265,9930,1,10,1.0,3.0,MEDIUM,0
1265,9930,1,31,1.0,3.0,MEDIUM,0
1265,9930,1,63,1.0,3.0,MEDIUM,0
1265,9930,1,6,1.0,3.0,MEDIUM,0
1265,9930,1,87,1.0,3.0,MEDIUM,0
1265,9930,1,30,1.0,3.0,MEDIUM,0
1265,9930,1,27,1.0,3.0,MEDIUM,0
1265,9930,1,5,1.0,3.0,MEDIUM,0
1265,9930,1,12,1.0,6.0,MEDIUM,0
1265,9930,1,43,1.0,6.0,MEDIUM,0
1265,9930,1,23,1.0,6.0,MEDIUM,0
1265,9930,2,27,4.0,6.0,MEDIUM,3
1265,9930,1,44,1.0,6.0,MEDIUM,0
1265,9930,1,4,1.0,3.0,MEDIUM,0
1265,9930,1,81,1.0,3.0,MEDIUM,0
1265,9930,1,16,1.0,6.0,MEDIUM,0
1265,9930,1,22,1.0,5.0,MEDIUM,0
1265,9930,2,63,4.0,5.0,MEDIUM,3
1265,9930,1,18,1.0,5.0,MEDIUM,0
1265,9930,2,6,4.0,5.0,MEDIUM,3
1265,9930,2,30,4.0,6.0,MEDIUM,3
1265,9930,1,14,1.0,4.0,MEDIUM,0
1265,9930,1,55,1.0,5.0,MEDIUM,0
1265,9930,2,31,4.0,6.0,MEDIUM,3
1265,9930,2,87,4.0,6.0,MEDIUM,3
1265,9930,2,5,4.0,6.0,MEDIUM,3
1265,9930,2,10,4.0,6.0,MEDIUM,3
1265,9930,3,63,6.0,8.0,MEDIUM,0
1265,9930,2,18,6.0,8.0,MEDIUM,0
1265,9930,3,30,7.0,9.0,MEDIUM,0
1265,9930,2,14,5.0,7.0,MEDIUM,0
1265,9930,2,22,6.0,9.0,MEDIUM,0
1265,9930,2,4,4.0,9.0,MEDIUM,0
1265,9930,2,1,4.0,6.0,MEDIUM,0
1265,9930,2,81,4.0,8.0,MEDIUM,0
1265,9930,2,16,7.0,9.0,MEDIUM,0
1265,9930,2,55,6.0,8.0,MEDIUM,0
1265,9930,3,31,7.0,9.0,MEDIUM,0
1265,9930,3,87,7.0,9.0,MEDIUM,0
1265,9930,3,10,7.0,9.0,MEDIUM,0
1265,9930,3,5,7.0,9.0,MEDIUM,0
1265,9930,3,6,6.0,8.0,MEDIUM,0
1265,9930,3,4,10.0,12.0,SOFT,0
1265,9930,3,1,7.0,9.0,SOFT,0
1265,9930,3,81,9.0,11.0,SOFT,0
1265,9930,3,16,10.0,12.0,SOFT,0
1265,9930,3,55,9.0,11.0,SOFT,0
1265,9930,4,31,10.0,12.0,SOFT,0
1265,9930,4,87,10.0,12.0,SOFT,0
1265,9930,4,10,10.0,12.0,SOFT,0
1265,9930,4,5,10.0,12.0,SOFT,0
1265,9930,4,6,9.0,11.0,SOFT,0
1265,9934,1,10,1.0,1.0,MEDIUM,0
1265,9934,2,10,2.0,12.0,MEDIUM,6
1265,9934,1,1,1.0,15.0,MEDIUM,3
1265,9934,1,81,1.0,15.0,MEDIUM,0
1265,9934,1,4,1.0,15.0,MEDIUM,0
1265,9934,1,16,1.0,15.0,MEDIUM,3
1265,9934,1,31,1.0,15.0,MEDIUM,3
1265,9934,1,55,1.0,15.0,MEDIUM,0
1265,9934,1,87,1.0,15.0,MEDIUM,3
1265,9934,1,6,1.0,15.0,MEDIUM,0
1265,9934,1,5,1.0,15.0,MEDIUM,0
1265,9934,1,30,1.0,15.0,MEDIUM,3
1265,9934,1,22,1.0,15.0,MEDIUM,5
1265,9934,1,63,1.0,15.0,MEDIUM,3
1265,9934,1,18,1.0,15.0,MEDIUM,3
1265,9934,1,14,1.0,15.0,MEDIUM,3
1265,9934,1,44,1.0,15.0,MEDIUM,0
1265,9934,1,23,1.0,15.0,MEDIUM,0
1265,9934,1,12,1.0,15.0,MEDIUM,3
1265,9934,1,27,1.0,15.0,MEDIUM,0
1265,9934,1,43,1.0,15.0,SOFT,0
1265,9935,1,30,1.0,2.0,SOFT,0
1265,9935,1,18,1.0,2.0,SOFT,4
1265,9935,1,87,1.0,2.0,SOFT,3
1265,9935,1,23,1.0,2.0,SOFT,7
1265,9935,1,55,1.0,2.0,SOFT,0
1265,9935,1,6,1.0,1.0,SOFT,3
1265,9935,1,14,1.0,2.0,SOFT,3
1265,9935,1,10,1.0,2.0,SOFT,0
1265,9935,1,16,1.0,2.0,SOFT,0
1265,9935,1,27,1.0,2.0,SOFT,0
1265,9935,1,31,1.0,2.0,SOFT,6
1265,9935,1,43,1.0,2.0,MEDIUM,0
1265,9935,1,44,1.0,2.0,SOFT,6
1265,9935,1,4,1.0,3.0,SOFT,3
1265,9935,1,81,1.0,3.0,SOFT,3
1265,9935,1,1,1.0,3.0,SOFT,0
1265,9935,1,12,1.0,3.0,SOFT,0
1265,9935,1,63,1.0,3.0,SOFT,0
1265,9935,2,18,3.0,5.0,SOFT,0
1265,9935,2,14,3.0,5.0,SOFT,0
1265,9935,2,30,3.0,5.0,SOFT,0
1265,9935,1,5,1.0,3.0,SOFT,0
1265,9935,2,6,2.0,4.0,SOFT,0
1265,9935,1,22,1.0,3.0,SOFT,0
1265,9935,2,87,3.0,5.0,SOFT,6
1265,9935,2,27,3.0,5.0,SOFT,0
1265,9935,2,23,3.0,5.0,SOFT,0
1265,9935,2,31,3.0,5.0,SOFT,3
1265,9935,2,16,3.0,5.0,SOFT,0
1265,9935,2,10,3.0,5.0,SOFT,0
1265,9935,2,55,3.0,5.0,SOFT,0
1265,9935,2,44,3.0,5.0,SOFT,0
1265,9935,2,43,3.0,5.0,SOFT,0
1265,9935,2,12,4.0,6.0,SOFT,0
1265,9935,3,18,6.0,8.0,SOFT,0
1265,9935,3,14,6.0,8.0,SOFT,0
1265,9935,3,44,6.0,8.0,SOFT,0
1265,9935,3,43,6.0,8.0,SOFT,0
1265,9935,2,1,4.0,6.0,SOFT,0
1265,9935,3,31,6.0,8.0,SOFT,0
1265,9935,2,22,4.0,6.0,SOFT,0
1265,9935,2,63,4.0,6.0,SOFT,0
1265,9935,3,55,6.0,7.0,SOFT,0
1265,9935,2,81,4.0,9.0,SOFT,0
1265,9935,2,4,4.0,8.0,SOFT,0
1265,9935,3,23,6.0,8.0,SOFT,0
1265,9935,3,30,6.0,8.0,SOFT,0
1265,9935,3,87,6.0,8.0,SOFT,0
1265,9935,3,16,6.0,7.0,SOFT,3
1265,9935,3,10,6.0,8.0,SOFT,0
1265,9935,3,6,5.0,7.0,SOFT,0
1265,9935,3,27,6.0,8.0,SOFT,0
1265,9935,2,5,4.0,6.0,SOFT,0
1265,9935,4,10,9.0,11.0,SOFT,0
1265,9935,4,27,9.0,11.0,SOFT,0
1265,9935,4,6,8.0,10.0,SOFT,0
1265,9935,3,5,7.0,9.0,SOFT,0
1265,9935,3,4,9.0,11.0,SOFT,0
1265,9935,3,63,7.0,9.0,SOFT,0
1265,9935,4,55,8.0,10.0,SOFT,0
1265,9935,3,81,10.0,12.0,SOFT,0
1265,9935,4,30,9.0,11.0,SOFT,0
1265,9935,4,23,9.0,11.0,SOFT,0
1265,9935,4,31,9.0,11.0,SOFT,0
1265,9935,4,16,8.0,10.0,SOFT,0
1265,9935,4,87,9.0,10.0,SOFT,0
1265,9935,3,22,7.0,9.0,SOFT,0
1265,9935,5,10,12.0,14.0,SOFT,0
1265,9935,5,27,12.0,14.0,SOFT,0
1265,9935,5,55,11.0,13.0,SOFT,0
1265,9935,5,31,12.0,14.0,SOFT,0
1265,9935,5,87,11.0,13.0,SOFT,0
1265,9935,4,63,10.0,12.0,SOFT,0
1265,9935,3,1,7.0,9.0,SOFT,0
1265,9935,5,16,11.0,12.0,SOFT,0
1265,9935,4,22,10.0,11.0,SOFT,0
1265,9935,4,81,13.0,15.0,SOFT,3
1265,9935,4,4,12.0,14.0,SOFT,3
1265,9935,5,30,12.0,14.0,SOFT,0
1265,9935,5,6,11.0,13.0,SOFT,0
1265,9935,4,5,10.0,12.0,SOFT,0
1265,9935,5,23,12.0,14.0,SOFT,0
1265,9935,4,1,10.0,12.0,SOFT,3
1265,9935,6,6,14.0,16.0,SOFT,3
1265,9935,5,4,15.0,17.0,SOFT,0
1265,9935,6,16,13.0,15.0,SOFT,0
1265,9935,5,81,16.0,18.0,SOFT,0
1265,9935,5,63,13.0,15.0,SOFT,0
1265,9935,5,5,13.0,15.0,SOFT,3
1265,9935,6,30,15.0,17.0,SOFT,2
1265,9935,5,22,12.0,14.0,SOFT,3
1265,9935,6,23,15.0,17.0,SOFT,3
1265,9935,5,1,13.0,15.0,SOFT,0
1265,9935,7,6,17.0,19.0,SOFT,0
1265,9935,6,4,18.0,20.0,SOFT,0
1265,9935,7,16,16.0,18.0,SOFT,0
1265,9935,6,81,19.0,21.0,SOFT,0
1265,9935,6,63,16.0,18.0,SOFT,0
1265,9935,6,5,16.0,18.0,SOFT,3
1265,9935,7,30,18.0,20.0,SOFT,0
1265,9935,6,22,15.0,17.0,SOFT,0
1265,9935,7,23,18.0,20.0,SOFT,0
1265,9939,1,44,1.0,1.0,INTERMEDIATE,0
1265,9939,1,14,1.0,1.0,INTERMEDIATE,0
1265,9939,1,4,1.0,1.0,INTERMEDIATE,0
1265,9939,1,55,1.0,1.0,INTERMEDIATE,0
1265,9939,1,30,1.0,1.0,INTERMEDIATE,0
1265,9939,1,10,1.0,1.0,INTERMEDIATE,0
1265,9939,1,81,1.0,1.0,INTERMEDIATE,0
1265,9939,1,5,1.0,1.0,INTERMEDIATE,0
1265,9939,1,31,1.0,1.0,INTERMEDIATE,0
1265,9939,1,6,1.0,1.0,INTERMEDIATE,0
1265,9939,1,1,1.0,1.0,INTERMEDIATE,0
1265,9939,1,27,1.0,1.0,INTERMEDIATE,0
1265,9939,1,16,1.0,1.0,INTERMEDIATE,0
1265,9939,1,22,1.0,1.0,INTERMEDIATE,0
1265,9939,1,23,1.0,1.0,INTERMEDIATE,0
1265,9939,1,63,1.0,1.0,INTERMEDIATE,0
1265,9939,1,12,1.0,1.0,INTERMEDIATE,0
1265,9939,1,18,1.0,1.0,INTERMEDIATE,0
1265,9939,1,43,1.0,1.0,INTERMEDIATE,0
1265,9939,1,87,1.0,1.0,INTERMEDIATE,0
1265,9939,2,1,2.0,12.0,MEDIUM,0
1265,9939,2,87,2.0,12.0,MEDIUM,0
1265,9939,2,4,2.0,13.0,HARD,0
1265,9939,2,5,2.0,12.0,MEDIUM,0
1265,9939,2,6,2.0,13.0,MEDIUM,0
1265,9939,2,10,2.0,11.0,MEDIUM,0
1265,9939,2,12,2.0,12.0,MEDIUM,0
1265,9939,2,14,2.0,11.0,MEDIUM,0
1265,9939,2,18,2.0,12.0,MEDIUM,0
1265,9939,2,22,2.0,13.0,MEDIUM,0
1265,9939,2,23,2.0,12.0,MEDIUM,0
1265,9939,2,27,2.0,11.0,MEDIUM,0
1265,9939,2,30,2.0,12.0,MEDIUM,0
1265,9939,2,31,2.0,13.0,MEDIUM,0
1265,9939,2,43,2.0,12.0,MEDIUM,0
1265,9939,2,55,2.0,12.0,MEDIUM,0
1265,9939,2,63,2.0,12.0,MEDIUM,0
1265,9939,2,81,2.0,12.0,MEDIUM,0
1265,9939,2,16,2.0,12.0,MEDIUM,0
1265,9939,2,44,2.0,11.0,MEDIUM,0
1265,9939,3,81,13.0,44.0,MEDIUM,0
1265,9939,3,4,14.0,44.0,HARD,0
1265,9939,3,6,14.0,43.0,HARD,3
1265,9939,3,16,13.0,44.0,MEDIUM,0
1265,9939,3,1,13.0,44.0,MEDIUM,0
1265,9939,3,63,13.0,44.0,MEDIUM,0
1265,9939,3,23,13.0,44.0,MEDIUM,0
1265,9939,3,44,12.0,44.0,MEDIUM,0
1265,9939,3,30,13.0,44.0,MEDIUM,0
1265,9939,3,5,13.0,44.0,MEDIUM,0
1265,9939,3,10,12.0,44.0,MEDIUM,0
1265,9939,3,87,13.0,44.0,MEDIUM,0
1265,9939,3,27,12.0,44.0,MEDIUM,0
1265,9939,3,22,14.0,44.0,MEDIUM,0
1265,9939,3,18,13.0,44.0,MEDIUM,0
1265,9939,3,31,14.0,44.0,MEDIUM,7
1265,9939,3,12,13.0,44.0,MEDIUM,0
1265,9939,3,14,12.0,44.0,MEDIUM,0
1265,9939,3,55,13.0,44.0,HARD,0
1265,9939,3,43,13.0,44.0,MEDIUM,0
1277,9943,1,18,1.0,3.0,SOFT,0
1277,9943,1,5,1.0,3.0,SOFT,0
1277,9943,1,27,1.0,3.0,SOFT,0
1277,9943,1,81,1.0,3.0,SOFT,0
1277,9943,1,43,1.0,6.0,SOFT,0
1277,9943,1,23,1.0,3.0,SOFT,0
1277,9943,2,81,4.0,5.0,SOFT,3
1277,9943,1,4,1.0,5.0,SOFT,0
1277,9943,2,23,4.0,4.0,SOFT,0
1277,9943,2,27,4.0,6.0,SOFT,3
1277,9943,1,1,1.0,3.0,SOFT,0
1277,9943,2,5,4.0,6.0,SOFT,3
1277,9943,1,44,1.0,4.0,SOFT,0
1277,9943,1,16,1.0,5.0,SOFT,0
1277,9943,2,18,4.0,6.0,SOFT,0
1277,9943,1,22,1.0,4.0,SOFT,0
1277,9943,1,31,1.0,3.0,SOFT,0
1277,9943,1,87,1.0,3.0,SOFT,0
1277,9943,1,12,1.0,3.0,SOFT,0
1277,9943,1,63,1.0,3.0,SOFT,0
1277,9943,1,6,1.0,3.0,SOFT,0
1277,9943,1,30,1.0,3.0,SOFT,0
1277,9943,3,27,7.0,9.0,SOFT,0
1277,9943,3,5,7.0,9.0,SOFT,0
1277,9943,1,55,1.0,3.0,SOFT,0
1277,9943,1,10,1.0,6.0,SOFT,0
1277,9943,3,18,7.0,9.0,SOFT,0
1277,9943,2,30,4.0,6.0,SOFT,0
1277,9943,2,1,4.0,6.0,SOFT,3
1277,9943,2,44,5.0,7.0,SOFT,4
1277,9943,2,16,6.0,9.0,SOFT,5
1277,9943,2,22,5.0,7.0,SOFT,0
1277,9943,3,81,6.0,9.0,SOFT,5
1277,9943,1,14,1.0,3.0,SOFT,0
1277,9943,2,55,4.0,6.0,SOFT,0
1277,9943,3,23,5.0,7.0,SOFT,0
1277,9943,2,6,4.0,6.0,SOFT,0
1277,9943,2,31,4.0,6.0,SOFT,0
1277,9943,2,87,4.0,6.0,SOFT,0
1277,9943,2,4,6.0,8.0,SOFT,5
1277,9943,2,10,7.0,9.0,SOFT,0
1277,9943,2,12,4.0,6.0,SOFT,0
1277,9943,2,63,4.0,7.0,SOFT,3
1277,9943,3,1,7.0,9.0,SOFT,0
1277,9943,4,23,8.0,10.0,SOFT,1
1277,9943,3,87,7.0,9.0,SOFT,3
1277,9943,3,4,9.0,11.0,SOFT,0
1277,9943,3,55,7.0,9.0,SOFT,0
1277,9943,3,16,10.0,12.0,SOFT,9
1277,9943,3,44,8.0,10.0,SOFT,7
1277,9943,2,14,4.0,6.0,SOFT,0
1277,9943,4,81,10.0,12.0,SOFT,0
1277,9943,3,22,8.0,10.0,SOFT,4
1277,9943,3,6,7.0,9.0,SOFT,0
1277,9943,3,31,7.0,9.0,SOFT,0
1277,9943,3,10,10.0,12.0,SOFT,3
1277,9943,3,12,7.0,9.0,SOFT,3
1277,9943,3,63,8.0,10.0,SOFT,0
1277,9943,5,23,11.0,13.0,SOFT,0
1277,9943,4,55,10.0,12.0,SOFT,0
1277,9943,4,22,11.0,13.0,SOFT,0
1277,9943,4,6,10.0,12.0,SOFT,0
1277,9943,4,31,10.0,12.0,SOFT,0
1277,9943,4,87,10.0,12.0,SOFT,0
1277,9943,4,1,10.0,12.0,SOFT,3
1277,9943,4,12,10.0,12.0,SOFT,0
1277,9943,5,81,13.0,15.0,SOFT,3
1277,9943,4,4,12.0,14.0,SOFT,3
1277,9943,4,63,11.0,13.0,SOFT,0
1277,9943,4,16,13.0,15.0,SOFT,0
1277,9943,4,44,11.0,13.0,SOFT,0
1277,9943,3,14,7.0,9.0,SOFT,0
1277,9943,4,10,13.0,15.0,SOFT,0
1277,9943,5,12,13.0,15.0,SOFT,0
1277,9943,5,63,14.0,16.0,SOFT,3
1277,9943,5,87,13.0,15.0,SOFT,0
1277,9943,5,4,15.0,17.0,SOFT,0
1277,9943,6,81,16.0,18.0,SOFT,0
1277,9943,5,16,16.0,18.0,SOFT,0
1277,9943,5,44,14.0,16.0,SOFT,0
1277,9943,4,14,10.0,12.0,SOFT,0
1277,9943,5,10,16.0,18.0,SOFT,3
1277,9943,5,1,13.0,15.0,SOFT,0
1277,9943,6,12,16.0,18.0,SOFT,0
1277,9943,6,63,17.0,19.0,SOFT,0
1277,9943,6,87,16.0,18.0,SOFT,0
1277,9943,6,4,18.0,20.0,SOFT,0
1277,9943,7,81,19.0,21.0,SOFT,0
1277,9943,6,16,19.0,21.0,SOFT,0
1277,9943,6,44,17.0,19.0,SOFT,0
1277,9943,5,14,13.0,15.0,SOFT,0
1277,9943,6,10,19.0,21.0,SOFT,0
1277,9943,6,1,16.0,18.0,SOFT,0
1277,9947,1,30,1.0,1.0,INTERMEDIATE,0
1277,9947,1,43,1.0,1.0,HARD,0
1277,9947,1,12,1.0,2.0,INTERMEDIATE,0
1277,9947,1,5,1.0,3.0,MEDIUM,0
1277,9947,1,18,1.0,6.0,INTERMEDIATE,0
1277,9947,1,27,1.0,9.0,INTERMEDIATE,0
1277,9947,2,12,3.0,9.0,HARD,0
1277,9947,2,18,7.0,10.0,SOFT,0
1277,9947,1,63,1.0,10.0,HARD,0
1277,9947,1,16,1.0,10.0,MEDIUM,0
